id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label,topics,primaryTopic,topics_ollama_raw,locations_ranked,tagging_error
hbmw88:23312,hbmw88,23312,2026-06-17T02:22:33+00:00,https://t.me/hbmw88/23312,555,30,"{""🤣"": 27, ""🖕"": 3}",https://x.com/i/status/2067070286847950958,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23310,hbmw88,23310,2026-06-17T02:17:48+00:00,https://t.me/hbmw88/23310,563,50,"{""💯"": 41, ""🤣"": 6, ""❤"": 2, ""🖕"": 1}","If Isrаel would collapse without aid, it can neither be considered sovereign nor independent.

it should collapse, and aӏӏ Isrаelis should die.",-1002485604196,,"['Institutions', 'Ideology', 'Migration', 'Conflict']",Institutions,"['Institutions', 'Ideology', 'Migration', 'Conflict']",[],
hbmw88:23309,hbmw88,23309,2026-06-17T02:12:20+00:00,https://t.me/hbmw88/23309,539,41,"{""😁"": 26, ""🤣"": 10, ""❤"": 5}",Pete is getting sacked.,-1002485604196,,[],Unlabeled,[],[],
hbmw88:23308,hbmw88,23308,2026-06-17T02:07:58+00:00,https://t.me/hbmw88/23308,559,20,"{""💯"": 19, ""❤"": 1}","Antiwhite Conditioning In Video Games.
Exhibit A - Red Dead Redemption 2

Side mission -> the Eugenicist.

a Memewaffen Production.

https://x.com/i/status/2067066498414235974",-1002485604196,,"['Censorship Claims', 'Media Criticism', 'Symbols', 'Conflict']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Symbols', 'Conflict']",[],
hbmw88:23307,hbmw88,23307,2026-06-17T01:59:49+00:00,https://t.me/hbmw88/23307,1661,25,"{""🔥"": 20, ""❤"": 2, ""🤡"": 1, ""🤣"": 1, ""🖕"": 1}","jеws are throwing a kіkе fit that trumpski may end up brokering a peace deal lmao.

https://x.com/i/status/2067064539334533439",-1002485604196,,['Ideology'],Ideology,['Ideology'],[],
hbmw88:23306,hbmw88,23306,2026-06-17T01:54:38+00:00,https://t.me/hbmw88/23306,577,11,"{""😁"": 6, ""🤣"": 4, ""🖕"": 1}",Senator Carpetbomb wants peace.,-1002485604196,,['Ideology'],Ideology,['Ideology'],[],
hbmw88:23305,hbmw88,23305,2026-06-17T01:54:19+00:00,https://t.me/hbmw88/23305,579,10,"{""😁"": 9, ""🖕"": 1}",did the blackmail on him burn???,-1002485604196,,"['Censorship Claims', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Media Criticism']",[],
hbmw88:23304,hbmw88,23304,2026-06-17T01:53:24+00:00,https://t.me/hbmw88/23304,582,35,"{""🤯"": 22, ""🤷‍♂"": 6, ""🤮"": 4, ""🌭"": 2, ""❤"": 1}","Senator Graham is now advocating for Isrаel to find peace.

I thought this nigga loved war???

Did Iran blow yp the epstein files???
is this nigga free???",-1002485604196,,"['Ideology', 'Media Criticism', 'Censorship Claims']",Ideology,"['Ideology', 'Media Criticism', 'Censorship Claims']",[],
hbmw88:23302,hbmw88,23302,2026-06-17T01:50:34+00:00,https://t.me/hbmw88/23302,566,21,"{""⚡"": 19, ""🤣"": 1, ""🖕"": 1}","It should look like a Saw Horror film in England, with what you lads do to the bodies of the traitors.

Make them see what was done to Benito as mercy.",-1002485604196,,"['Ideology', 'Censorship Claims', 'Media Criticism']",Ideology,"['Ideology', 'Censorship Claims', 'Media Criticism']",[],
hbmw88:23301,hbmw88,23301,2026-06-17T01:49:18+00:00,https://t.me/hbmw88/23301,591,29,"{""⚡"": 26, ""💯"": 2, ""🖕"": 1}",make it a lesson history will never forget. so brutal. so insanely violent. it will scar into the deepest parts of genetic memory.,-1002485604196,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Ideology']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Ideology']",[],
hbmw88:23300,hbmw88,23300,2026-06-17T01:48:43+00:00,https://t.me/hbmw88/23300,603,25,"{""⚡"": 23, ""❤"": 1, ""🖕"": 1}","yea basically.

Rupert. make that reality, borther.

Hang em aӏӏ.
make it a historical spectacle.",-1002485604196,,"['Media Criticism', 'Censorship Claims', 'Conflict', 'Ideology']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Conflict', 'Ideology']",[],
hbmw88:23298,hbmw88,23298,2026-06-17T01:47:08+00:00,https://t.me/hbmw88/23298,552,33,"{""🔥"": 24, ""💯"": 6, ""❤"": 1, ""⚡"": 1, ""🖕"": 1}","and none of this in a dark broom closet 10 feet from their cell sanitized bullshit.

Do it public.

I want to be able to see these traitors die on Tiktok live.",-1002485604196,,"['Censorship Claims', 'Media Criticism', 'Street Mobilization']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Street Mobilization']",[],
hbmw88:23297,hbmw88,23297,2026-06-17T01:44:16+00:00,https://t.me/hbmw88/23297,957,69,"{""⚡"": 57, ""💯"": 11, ""🖕"": 1}","Rupert, respectfully...

a lot more than just the rapists need to be killed.  thr police, judges, and politicians who helped cover it up deserve to be executed too.

May the streets of England run red with the blood of traitors and rapists alike.",-1002485604196,,"['Media Criticism', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Censorship Claims']",[],
hbmw88:23294,hbmw88,23294,2026-06-17T01:21:03+00:00,https://t.me/hbmw88/23294,1489,52,"{""⚡"": 43, ""🔥"": 7, ""❤"": 2}","W sheriff. 

Get that wһorеmonger judge.",-1002485604196,,"['Censorship Claims', 'Institutions', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Institutions', 'Media Criticism']",[],
hbmw88:23292,hbmw88,23292,2026-06-17T00:27:07+00:00,https://t.me/hbmw88/23292,569,63,"{""🔥"": 42, ""⚡"": 16, ""❤"": 2, ""🙏"": 2, ""🖕"": 1}",They're Reich posting on Youtube with seeming impunity                      We are so back,-1002485604196,,"['Censorship Claims', 'Media Criticism', 'Symbols', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Symbols', 'Ideology']",[],
hbmw88:23289,hbmw88,23289,2026-06-16T21:46:58+00:00,https://t.me/hbmw88/23289,1082,61,"{""🤣"": 49, ""🤡"": 4, ""⚡"": 3, ""🤮"": 3, ""❤"": 1, ""🗿"": 1}","Jiggers or Nikes?
or Kiggers?",-1002485604196,,"['Street Mobilization', 'Conflict', 'Symbols', 'Migration']",Street Mobilization,"['Street Mobilization', 'Conflict', 'Symbols', 'Migration']",[],
hbmw88:23286,hbmw88,23286,2026-06-16T21:04:08+00:00,https://t.me/hbmw88/23286,1706,36,"{""😡"": 34, ""❤"": 1, ""💯"": 1}","The English ""Nudge Unit"" Just Got Confirmed

https://youtu.be/PMk1IyL_tjY",-1002485604196,,"['Media Criticism', 'Censorship Claims', 'Symbols']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Symbols']",[],
hbmw88:23284,hbmw88,23284,2026-06-16T20:24:37+00:00,https://t.me/hbmw88/23284,914,20,"{""⚡"": 18, ""❤"": 1, ""🖕"": 1}",for brits with 3D printers. :),-1002485604196,,['Symbols'],Symbols,['Symbols'],[],
hbmw88:23283,hbmw88,23283,2026-06-16T20:22:14+00:00,https://t.me/hbmw88/23283,900,11,"{""💯"": 10, ""🖕"": 1}",but I bet you there are vastly more brown.,-1002485604196,,['Media Criticism'],Media Criticism,['Media Criticism'],[],
hbmw88:23282,hbmw88,23282,2026-06-16T20:21:22+00:00,https://t.me/hbmw88/23282,952,87,"{""💯"": 63, ""🔥"": 14, ""🤣"": 4, ""😡"": 4, ""❤"": 2}","We could make the Wһitе pedophiles, and the brown pedophiles fight in a Roman style gladiator match, and then feed the winner to a bear.",-1002485604196,,"['Conflict', 'Media Criticism', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims']",[],
hbmw88:23280,hbmw88,23280,2026-06-16T20:04:26+00:00,https://t.me/hbmw88/23280,907,41,"{""⚡"": 33, ""👍"": 5, ""👎"": 2, ""🖕"": 1}",Freedom for the Anglo-Saxon.,-1002485604196,,"['Censorship Claims', 'Ideology', 'Institutions', 'Symbols']",Censorship Claims,"['Censorship Claims', 'Ideology', 'Institutions', 'Symbols']",[],
hbmw88:23279,hbmw88,23279,2026-06-16T20:01:33+00:00,https://t.me/hbmw88/23279,904,29,"{""💯"": 25, ""👏"": 3, ""🖕"": 1}","All im saying is I want my government to create a world where Wһitе British patriots are walking through Essex with MANPATS.

This shouldnt be too big of an ask for the US government.",-1002485604196,,"['Institutions', 'Ideology', 'Street Mobilization', 'Symbols']",Institutions,"['Institutions', 'Ideology', 'Street Mobilization', 'Symbols']",[],
hbmw88:23278,hbmw88,23278,2026-06-16T19:56:08+00:00,https://t.me/hbmw88/23278,926,38,"{""⚡"": 35, ""❤"": 2, ""🖕"": 1}","Like. Do we contact state reps?

What is the starting point for us, to advocate for our government to arm Wһitе brits. no different than how we would arm the Kurds, or Ukrainians, or a rebellious faction of Iranians.

How do we put M16 Rifles in the hands of White British Citizens.",-1002485604196,,"['Conflict', 'Institutions', 'Street Mobilization', 'Migration']",Conflict,"['Conflict', 'Institutions', 'Street Mobilization', 'Migration']",[],
hbmw88:23277,hbmw88,23277,2026-06-16T19:53:19+00:00,https://t.me/hbmw88/23277,941,46,"{""💯"": 39, ""🔥"": 5, ""👍"": 1, ""🖕"": 1}","How do we lobby in America to arm Wһitе Brits?

What is the realistic avenue for Amеrіcаns to advocate for arms to be put in the hands of Wһitе brits?

I genuinely think we need to do that.",-1002485604196,,"['Street Mobilization', 'Conflict', 'Migration', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Conflict', 'Migration', 'Ideology']",[],
hbmw88:23276,hbmw88,23276,2026-06-16T19:47:54+00:00,https://t.me/hbmw88/23276,919,26,"{""💯"": 20, ""💊"": 5, ""🖕"": 1}","When is it justified to overthrow a government?

Again, just replace America, with England.

https://youtu.be/9F70TUIgUpQ",-1002485604196,,"['Institutions', 'Street Mobilization', 'Censorship Claims', 'Conflict']",Institutions,"['Institutions', 'Street Mobilization', 'Censorship Claims', 'Conflict']",[],
hbmw88:23274,hbmw88,23274,2026-06-16T19:44:31+00:00,https://t.me/hbmw88/23274,865,13,"{""🔥"": 12, ""🖕"": 1}","Replace everything about the US in this video with UK, English man.

https://youtu.be/m1lhGqNCZlA",-1002485604196,,"['Migration', 'Media Criticism', 'Symbols', 'Censorship Claims']",Migration,"['Migration', 'Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23272,hbmw88,23272,2026-06-16T19:39:31+00:00,https://t.me/hbmw88/23272,839,32,"{""🔥"": 22, ""❤"": 9, ""🖕"": 1}","Rupert Lowe has gained immense respect for following through, and releasing that.

I've kept it to myself, but I never thought we see it.",-1002485604196,,"['Media Criticism', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Censorship Claims']",[],
hbmw88:23271,hbmw88,23271,2026-06-16T19:36:04+00:00,https://t.me/hbmw88/23271,916,14,"{""🤡"": 12, ""🖕"": 2}",all of this shit we're seeing from both sides is part of the plan laid out in the 5th protocol,-1002485604196,,"['Institutions', 'Ideology', 'Conflict', 'Censorship Claims']",Institutions,"['Institutions', 'Ideology', 'Conflict', 'Censorship Claims']",[],
hbmw88:23269,hbmw88,23269,2026-06-16T19:29:48+00:00,https://t.me/hbmw88/23269,877,61,"{""💯"": 43, ""⚡"": 12, ""🔥"": 3, ""😁"": 2, ""🖕"": 1}","The smart thing to do in Belfast would be to go after the police stations in the area.

1. It quite literally disarms the state appratus of its enforcement arm (if there are no police, drastic measures like military intervention must happen to maintain power), leading to:

2. The police stations have the *tools and gear* needed to not only enact justice upon the criminals, but to resist anyone who might be sent to interfere with said justice. 

3. It will also lead to freeing jailed comrades, and will have a treasure trove of evidence of covered-up crimes and activities, as well as those known or suspected to be involved.",-1002485604196,,"['Institutions', 'Street Mobilization', 'Censorship Claims', 'Media Criticism']",Institutions,"['Institutions', 'Street Mobilization', 'Censorship Claims', 'Media Criticism']",[],
hbmw88:23268,hbmw88,23268,2026-06-16T19:26:43+00:00,https://t.me/hbmw88/23268,871,66,"{""💯"": 60, ""🤝"": 5, ""🖕"": 1}","There will come a day when I will be able to visit England, safely, without the fear of being arrested, because the Anglo-Saxon will win. 

Those of us who would be arrested under this system, will be appreciated under the next. 

God wills it.",-1002485604196,,"['Censorship Claims', 'Institutions', 'Migration']",Censorship Claims,"['Censorship Claims', 'Institutions', 'Migration']",[],
hbmw88:23267,hbmw88,23267,2026-06-16T19:20:25+00:00,https://t.me/hbmw88/23267,845,18,"{""🔥"": 17, ""🖕"": 1}",GOOD MORNING ENGLANDNAM,-1002485604196,,['Symbols'],Symbols,['Symbols'],[],
hbmw88:23266,hbmw88,23266,2026-06-16T19:16:44+00:00,https://t.me/hbmw88/23266,831,41,"{""🏆"": 27, ""💯"": 11, ""👎"": 2, ""🖕"": 1}","the problem with Belfast atp, is that the immgrants should just be deported, its the politicians whos homes should be burned to the ground. 

why are you wasting molotovs on blacks?",-1002485604196,,"['Migration', 'Street Mobilization', 'Censorship Claims', 'Institutions']",Migration,"['Migration', 'Street Mobilization', 'Censorship Claims', 'Institutions']",[],
hbmw88:23265,hbmw88,23265,2026-06-16T19:15:51+00:00,https://t.me/hbmw88/23265,828,28,"{""🔥"": 27, ""🖕"": 1}",burn them all.,-1002485604196,,,,,,
hbmw88:23264,hbmw88,23264,2026-06-16T19:15:49+00:00,https://t.me/hbmw88/23264,1236,35,"{""💯"": 34, ""❤"": 1}",they enabled the rape of England.,-1002485604196,,[],Unlabeled,[],[],
hbmw88:23263,hbmw88,23263,2026-06-16T19:15:42+00:00,https://t.me/hbmw88/23263,844,33,"{""⚡"": 31, ""🖕"": 1, ""🤝"": 1}","its not an opinion.
its fact.",-1002485604196,,"['Media Criticism', 'Ideology', 'Censorship Claims', 'Institutions']",Media Criticism,"['Media Criticism', 'Ideology', 'Censorship Claims', 'Institutions']",[],
hbmw88:23262,hbmw88,23262,2026-06-16T19:15:36+00:00,https://t.me/hbmw88/23262,853,33,"{""💯"": 29, ""🏆"": 3, ""🖕"": 1}",They are criminals at this point in my opinion.,-1002485604196,,"['Media Criticism', 'Migration', 'Institutions', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Migration', 'Institutions', 'Censorship Claims']",[],
hbmw88:23261,hbmw88,23261,2026-06-16T19:13:50+00:00,https://t.me/hbmw88/23261,874,57,"{""🔥"": 40, ""💯"": 7, ""❤"": 6, ""⚡"": 3, ""🖕"": 1}","I dоn't give a fuck.

I'll never be able to travel to England now, but you absolutely should just overthrow the English government atp.",-1002485604196,,['Censorship Claims'],Censorship Claims,['Censorship Claims'],[],
hbmw88:23260,hbmw88,23260,2026-06-16T19:13:15+00:00,https://t.me/hbmw88/23260,1288,58,"{""⚡"": 40, ""💯"": 14, ""❤"": 3, ""🖕"": 1}","Im not even meme-ing.

English pеоpӏе would be right to burn parliment to the ground with the MPs locked inside.",-1002485604196,,"['Censorship Claims', 'Institutions', 'Media Criticism', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Institutions', 'Media Criticism', 'Ideology']",[],
hbmw88:23259,hbmw88,23259,2026-06-16T19:12:21+00:00,https://t.me/hbmw88/23259,869,44,"{""🔥"": 40, ""❤"": 3, ""🖕"": 1}","England needs Regime Change, and 
еvery one of their elected officials 
deserve to dangle.",-1002485604196,,"['Institutions', 'Media Criticism', 'Ideology', 'Censorship Claims']",Institutions,"['Institutions', 'Media Criticism', 'Ideology', 'Censorship Claims']",[],
hbmw88:23258,hbmw88,23258,2026-06-16T19:10:50+00:00,https://t.me/hbmw88/23258,910,31,"{""🔥"": 16, ""❤"": 14, ""🖕"": 1}",The shit traitors deserve...,-1002485604196,,"['Media Criticism', 'Censorship Claims', 'Ideology']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Ideology']",[],
hbmw88:23256,hbmw88,23256,2026-06-16T19:03:29+00:00,https://t.me/hbmw88/23256,839,7,"{""👏"": 6, ""🖕"": 1}",ill get back to that.,-1002485604196,,['Media Criticism'],Media Criticism,['Media Criticism'],[],
hbmw88:23255,hbmw88,23255,2026-06-16T19:03:25+00:00,https://t.me/hbmw88/23255,889,33,"{""⚡"": 32, ""🖕"": 1}","I need to stop reading.
I am seeing red.",-1002485604196,,"['Censorship Claims', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Media Criticism']",[],
hbmw88:23254,hbmw88,23254,2026-06-16T19:02:34+00:00,https://t.me/hbmw88/23254,990,12,"{""❤"": 11, ""🔥"": 1}",Millions. Possibly even billions to restore justice for the Wһitе man.,-1002485604196,,"['Censorship Claims', 'Media Criticism', 'Street Mobilization', 'Migration']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Street Mobilization', 'Migration']",[],
hbmw88:23252,hbmw88,23252,2026-06-16T19:01:07+00:00,https://t.me/hbmw88/23252,810,24,"{""💯"": 22, ""🔥"": 1, ""🖕"": 1}",and it lists a lot of them. you know who the enemies of England are now.,-1002485604196,,"['Conflict', 'Censorship Claims', 'Institutions', 'Media Criticism']",Conflict,"['Conflict', 'Censorship Claims', 'Institutions', 'Media Criticism']",[],
hbmw88:23251,hbmw88,23251,2026-06-16T19:00:42+00:00,https://t.me/hbmw88/23251,874,25,"{""⚡"": 23, ""👍"": 1, ""🖕"": 1}",You have names of guilty politicians in this.,-1002485604196,,"['Institutions', 'Media Criticism', 'Censorship Claims', 'Ideology']",Institutions,"['Institutions', 'Media Criticism', 'Censorship Claims', 'Ideology']",[],
hbmw88:23249,hbmw88,23249,2026-06-16T18:58:55+00:00,https://t.me/hbmw88/23249,897,47,"{""🔥"": 37, ""🙏"": 9, ""🖕"": 1}",England is going to genocide muslims.,-1002485604196,,"['Migration', 'Censorship Claims', 'Media Criticism', 'Demographics']",Migration,"['Migration', 'Censorship Claims', 'Media Criticism', 'Demographics']",[],
hbmw88:23248,hbmw88,23248,2026-06-16T18:56:00+00:00,https://t.me/hbmw88/23248,977,32,"{""😡"": 24, ""🔥"": 7, ""❤"": 1}",New War Map just dropped.,-1002485604196,,"['Conflict', 'Street Mobilization']",Conflict,"['Conflict', 'Street Mobilization']",[],
hbmw88:23246,hbmw88,23246,2026-06-16T18:53:46+00:00,https://t.me/hbmw88/23246,876,16,"{""⚡"": 15, ""🖕"": 1}",I wanted to preserve a copy of my own.,-1002485604196,,['Censorship Claims'],Censorship Claims,['Censorship Claims'],[],
hbmw88:23245,hbmw88,23245,2026-06-16T18:48:38+00:00,https://t.me/hbmw88/23245,871,49,"{""⚡"": 29, ""💯"": 13, ""🗿"": 5, ""🔥"": 1, ""🖕"": 1}","page five.

I have a correction.
Rapists are not men.
They are moving targets.",-1002485604196,,"['Media Criticism', 'Censorship Claims', 'Conflict', 'Migration']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Conflict', 'Migration']",[],
hbmw88:23244,hbmw88,23244,2026-06-16T18:47:07+00:00,https://t.me/hbmw88/23244,748,19,"{""🤮"": 10, ""😡"": 8, ""🖕"": 1}","🇬🇧 Restore Britain has unveiled the Rape Gang Inquiry Report

The 219 page report can be read by clicking on the link below:

🔗 https://t.co/EuKgGWBRhS

📎 Rupert Lowe",-1002485604196,,"['Media Criticism', 'Censorship Claims', 'Demographics', 'Migration']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Demographics', 'Migration']",[],
hbmw88:23243,hbmw88,23243,2026-06-16T18:46:39+00:00,https://t.me/hbmw88/23243,840,34,"{""🤝"": 25, ""❤"": 8, ""🖕"": 1}","England is paradise covered in sludge.

God I hope to see that nation shine again.",-1002485604196,,['Symbols'],Symbols,['Symbols'],[],
hbmw88:23242,hbmw88,23242,2026-06-16T18:45:49+00:00,https://t.me/hbmw88/23242,812,11,"{""🔥"": 10, ""🖕"": 1}","Mood, as learning about the English shit.",-1002485604196,,"['Ideology', 'Symbols', 'Migration', 'Street Mobilization']",Ideology,"['Ideology', 'Symbols', 'Migration', 'Street Mobilization']",[],
hbmw88:23240,hbmw88,23240,2026-06-16T18:42:32+00:00,https://t.me/hbmw88/23240,851,7,"{""👏"": 6, ""🖕"": 1}","""listen faketriot, the nіggеrs are going to try to kіӏӏ you, but if you live, we'll actually have the police seek justice for ya, so that way the other Patriots stop burning the bӏасks off our multicultural paradise here in England.""",-1002485604196,,"['Censorship Claims', 'Media Criticism', 'Ideology', 'Street Mobilization']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Ideology', 'Street Mobilization']",[],
hbmw88:23239,hbmw88,23239,2026-06-16T18:42:32+00:00,https://t.me/hbmw88/23239,850,8,"{""👏"": 7, ""🖕"": 1}",in aӏӏ reality.,-1002485604196,,,,,,
hbmw88:23238,hbmw88,23238,2026-06-16T18:42:32+00:00,https://t.me/hbmw88/23238,864,9,"{""👏"": 8, ""🖕"": 1}",it was probably staged.,-1002485604196,,['Censorship Claims'],Censorship Claims,['Censorship Claims'],[],
hbmw88:23237,hbmw88,23237,2026-06-16T18:42:32+00:00,https://t.me/hbmw88/23237,909,12,"{""💯"": 10, ""👏"": 1, ""🖕"": 1}","yeah, so strange that cops will ''seek justice'' for him, while other patriots  suffer  soo much abuse ,stinks to high heaven",-1002485604196,,"['Media Criticism', 'Censorship Claims', 'Street Mobilization', 'Institutions']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Street Mobilization', 'Institutions']",[],
hbmw88:23235,hbmw88,23235,2026-06-16T17:45:34+00:00,https://t.me/hbmw88/23235,1091,74,"{""🤣"": 69, ""🤮"": 3, ""🖕"": 1, ""🤝"": 1}",Everyone be nice to the wop.,-1002485604196,,[],Unlabeled,[],[],
hbmw88:23234,hbmw88,23234,2026-06-16T17:44:46+00:00,https://t.me/hbmw88/23234,945,24,"{""💯"": 22, ""🖕"": 1, ""💊"": 1}","well, I did find out he was a rаcе traitor responsibile for locking patriots up.

so, I mean, fuck Bob. the only reason they'll seek justice is because ""how dare thr nigs break their toy?""",-1002485604196,,"['Media Criticism', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Censorship Claims']",[],
hbmw88:23233,hbmw88,23233,2026-06-16T17:43:57+00:00,https://t.me/hbmw88/23233,946,4,"{""🤡"": 3, ""🖕"": 1}","MWaffen ? you here ? just saw update from   young  blob,been attacked AGAIN XD  ,claiming  ; ''   Officers have told me this is one of the most high-profile cases they have dealt with in recent memory.

Most importantly, they made it clear that the huge online backlash and public pressure forced this case into the spotlight and ensured it could not be ignored.

Justice is finally being delivered. More updates to come. ''",-1002485604196,,"['Censorship Claims', 'Media Criticism', 'Migration', 'Street Mobilization']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Migration', 'Street Mobilization']",[],
hbmw88:23231,hbmw88,23231,2026-06-16T17:06:56+00:00,https://t.me/hbmw88/23231,988,46,"{""🙏"": 24, ""🔥"": 12, ""💯"": 4, ""❤"": 3, ""🤣"": 2, ""🖕"": 1}","if its wrong to want the men responsibile for keeping Wһitе british girls safe, and allowed 250,000 Wһitе british girls to be raped by shitskin invaders, to be held accountable...

well then I am wrong, and I dоn't understand how their families still walk without a limp, or their homes stand.",-1002485604196,,"['Media Criticism', 'Censorship Claims', 'Migration', 'Street Mobilization']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Migration', 'Street Mobilization']",[],
hbmw88:23229,hbmw88,23229,2026-06-16T17:04:12+00:00,https://t.me/hbmw88/23229,975,7,"{""❤"": 7}",two-five-zero-zero-zero-zero.,-1002485604196,,[],Unlabeled,[],[],
hbmw88:23228,hbmw88,23228,2026-06-16T17:03:46+00:00,https://t.me/hbmw88/23228,983,8,"{""❤"": 8}",two-hundred and fifty thousand.,-1002485604196,,"['Street Mobilization', 'Censorship Claims', 'Symbols']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Symbols']",[],
hbmw88:23227,hbmw88,23227,2026-06-16T17:03:34+00:00,https://t.me/hbmw88/23227,979,37,"{""😡"": 35, ""❤"": 2}","250,000 Wһitе girls.",-1002485604196,,"['Street Mobilization', 'Demographics']",Street Mobilization,"['Street Mobilization', 'Demographics']",[],
hbmw88:23226,hbmw88,23226,2026-06-16T17:02:44+00:00,https://t.me/hbmw88/23226,975,20,"{""🔥"": 19, ""🖕"": 1}",I dоn't care.,-1002485604196,,,,,,
hbmw88:23225,hbmw88,23225,2026-06-16T17:02:26+00:00,https://t.me/hbmw88/23225,1027,70,"{""👏"": 40, ""💯"": 24, ""🤝"": 5, ""🖕"": 1}",I actually do hope Wһitе English start lynching British cops.,-1002485604196,,"['Censorship Claims', 'Street Mobilization', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Street Mobilization', 'Media Criticism']",[],
hbmw88:23224,hbmw88,23224,2026-06-16T16:59:46+00:00,https://t.me/hbmw88/23224,1047,85,"{""⚡"": 57, ""💯"": 20, ""🔥"": 7, ""🖕"": 1}","Death to English Police officers.

If you've еver held a badge in England, I hope a muslim cuts your fucking head off.

I'll make edits mocking you as you die, pig.

I'll send them to your family.",-1002485604196,,"['Censorship Claims', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Media Criticism']",[],
hbmw88:23223,hbmw88,23223,2026-06-16T16:57:26+00:00,https://t.me/hbmw88/23223,995,73,"{""⚡"": 43, ""💯"": 20, ""😁"": 5, ""🔥"": 4, ""🖕"": 1}","I want there to be such a whirlwind of movement, that his widow asks to say goodbye to her cop husband, only to be informed hes already fucking dead.",-1002485604196,,"['Street Mobilization', 'Institutions']",Street Mobilization,"['Street Mobilization', 'Institutions']",[],
hbmw88:23222,hbmw88,23222,2026-06-16T16:56:28+00:00,https://t.me/hbmw88/23222,1049,94,"{""💯"": 91, ""🔥"": 2, ""🖕"": 1}","If someone helped cover up the rape of 250,000 Wһitе girls, put them to dеаth without pause.

I want it 30 seconds flat from the moment that bastard hears ""guilty"" to a bullet shot through his skull.",-1002485604196,,"['Media Criticism', 'Censorship Claims', 'Conflict']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Conflict']",[],
hbmw88:23221,hbmw88,23221,2026-06-16T16:55:23+00:00,https://t.me/hbmw88/23221,997,89,"{""💯"": 71, ""⚡"": 9, ""🔥"": 7, ""❤"": 1, ""🖕"": 1}",straight from court to a firing line.,-1002485604196,,"['Conflict', 'Media Criticism', 'Institutions']",Conflict,"['Conflict', 'Media Criticism', 'Institutions']",[],
hbmw88:23220,hbmw88,23220,2026-06-16T16:55:03+00:00,https://t.me/hbmw88/23220,1232,97,"{""⚡"": 89, ""👍"": 7, ""🖕"": 1}","they shouldnt spend a
single day in prison.",-1002485604196,,[],Unlabeled,[],[],
hbmw88:23217,hbmw88,23217,2026-06-16T14:34:24+00:00,https://t.me/hbmw88/23217,1337,75,"{""🤣"": 52, ""💩"": 14, ""🖕"": 5, ""🤮"": 3, ""❤"": 1}","You'll never guess which religion
she ""isnt"" practicing.",-1002485604196,,['Ideology'],Ideology,['Ideology'],[],
hbmw88:23210,hbmw88,23210,2026-06-16T09:50:00+00:00,https://t.me/hbmw88/23210,1154,98,"{""🤝"": 47, ""🔥"": 22, ""💯"": 18, ""⚡"": 7, ""❤"": 2, ""🤡"": 1, ""🖕"": 1}","Can't save anyone else if you haven't begun to save yourself.

Start a garden.
Learn a skill.
Read some books.
Go to mass.
Make IRL friends.
Touch some grass.
Learn to say no.
Remove the filth.
Join a club.
Volunteer.
Say hello to the girl.
Take a class.
Learn an art.
Study philosophy.
Cut the cord.
Make your meals.
Start from scratch.
Learn a language.
Build a machine.
Improve your body.
Hunt and fish.
Learn to forage.
Study a science.
Set the example.
You can do more!

Become a Renaissance Man!
Show there's a better way.

If you are not of the erudite class,
Be the cultured thug.

Be the man that others will naturally want to be a part of.

If not me, who?
If not now, when?",-1002485604196,,['Street Mobilization'],Street Mobilization,['Street Mobilization'],[],
