id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label,topics,primaryTopic,topics_ollama_raw,locations_ranked,tagging_error,tagged_at,tagging_model
patriotfrontsightings:1483,patriotfrontsightings,1483,2026-05-28T13:03:36+00:00,https://t.me/patriotfrontsightings/1483,1409,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Boulder, Colorado, Network 3
» Bowling Green, Ohio, Network 15
» Cambridge, Maryland, Network 9
» Denver, Colorado, Network 3",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1480,patriotfrontsightings,1480,2026-05-24T23:46:59+00:00,https://t.me/patriotfrontsightings/1480,4613,0,{},"@PatriotFrontSightings » Patriot Front demonstration sighted in Coeur d'Alene, Idaho. North Idaho News alleges a comment from the CDA Police Department stating, in part, that ""people have a right to assemble, as long as they are law abiding."" If the statement is true, this is an update to the previous sentiments of the CDA police, who arrested dozens of PF members in 2021 under circumstances which lacked probable cause or the commission of any crime, according to the rulings of judges in several cases.

🇺🇸 See PF leader Thomas Rousseau's reply to claims made by former Coeur d'Alene county prosecutor Wes Somerton here.

⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Censorship Claims"", ""Institutions"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Institutions"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1479,patriotfrontsightings,1479,2026-05-23T23:36:54+00:00,https://t.me/patriotfrontsightings/1479,2198,0,{},"@PatriotFrontSightings »
Video of PF’s Memorial Day demonstration in Virginia Beach, Virginia. The commentator expresses surprise witnessing the march.

🇺🇸 See why PF does demonstrations here.

⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1478,patriotfrontsightings,1478,2026-05-23T15:35:04+00:00,https://t.me/patriotfrontsightings/1478,4346,0,{},"@PatriotFrontSightings »
A Patriot Front demonstration has been sighted in Virginia Beach, Virginia.

🇺🇸 See why PF does demonstrations here.

⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1477,patriotfrontsightings,1477,2026-05-19T19:35:11+00:00,https://t.me/patriotfrontsightings/1477,1470,0,{},"@PatriotFrontNews » Activists from Network 7 (New England) and Network 8 (Carolinas) held joint demonstrations to protest the ordered removal of Iryna Zarutska's mural in Providence, Rhode Island, and the verdict of her murderer's incompetence to stand trial in Charlotte, North Carolina. The members of Network 7 placed a new mural memorializing Zarutska in the city.

⭐️ Patriot Front staged previous actions in Charlotte after Zarutska's murder, and patrolled the trains of the city. Likewise, a similar mural has been created in Florida.

🇺🇸 Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Censorship Claims"", ""Street Mobilization"", ""Media Criticism"", ""Symbols""]",Censorship Claims,"[""Censorship Claims"", ""Street Mobilization"", ""Media Criticism"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1474,patriotfrontsightings,1474,2026-05-09T23:39:57+00:00,https://t.me/patriotfrontsightings/1474,2452,0,{},"@PatriotFrontSightings »
A Patriot Front demonstration has been sighted in Bowling Green, Kentucky protesting American involvement in foreign wars, Zionism in government, and advocating for the deportation of foreign invaders.

⛰️ See PF's political campaign against an illegal settlement in Texas here.

💣 See Thomas Rousseau address the topic of foreign wars and domestic turmoil here.

⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Ideology"", ""Symbols"", ""Censorship Claims""]",Street Mobilization,"[""Street Mobilization"", ""Ideology"", ""Symbols"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1473,patriotfrontsightings,1473,2026-05-06T12:04:14+00:00,https://t.me/patriotfrontsightings/1473,2736,0,{},"@PatriotFrontSightings »
Patriot Front was featured in a segment by 60 Minutes featuring ""white supremacists"" in disaster relief efforts. The presenter attempts to slander PF as ""disaster tourists,"" minimizing on the ground work done by activists.

🪓 See PF's disaster relief efforts for Hurricane Helene in North Carolina here.

⛰️ See Thomas Rousseau rebuke arguments made by the presenter here.

⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Media Criticism"", ""Censorship Claims"", ""Street Mobilization"", ""Ideology""]",Media Criticism,"[""Media Criticism"", ""Censorship Claims"", ""Street Mobilization"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1472,patriotfrontsightings,1472,2026-04-24T13:02:36+00:00,https://t.me/patriotfrontsightings/1472,8473,0,{},"@PatriotFrontSightings » Nationalists across X rebuke new spin on fedjacketing claims. This follows a recent set of indictments made against the SPLC, including allegations of fraud and money laundering relating to the payment of informants in organizations going back several decades. The indictment notably excludes any mention of PF. 

🇺🇸 Many nationalist accounts, such as Auspill, Jeremy Mckenzie, Drie Van Langenhove, and Hermes debunked many of the flimsy talking points.

⭐️ Watch Thomas Rousseau address ""fed"" accusations made by Alex Jones here.

🇺🇸 See how paid influencer networks push false narratives about PF here.",-1001851441463,,"[""Censorship Claims"", ""Media Criticism"", ""Ideology"", ""Symbols""]",Censorship Claims,"[""Censorship Claims"", ""Media Criticism"", ""Ideology"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1468,patriotfrontsightings,1468,2026-04-22T12:02:39+00:00,https://t.me/patriotfrontsightings/1468,2674,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Charlotte, North Carolina, Network 8
» Charlotte, North Carolina, Network 8
» Saint Cloud, Minnesota, Network 11
» Virginia Beach, Virginia, Network 9",-1001851441463,,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1467,patriotfrontsightings,1467,2026-04-21T18:38:35+00:00,https://t.me/patriotfrontsightings/1467,1918,0,{},"@PatriotFrontNews » Patriot Front continued its efforts in Liberty County, Texas to campaign against the illegal alien settlement in the region. Activists networked with local residents and a political action committee to inform American voters about the demographic threats posed by the migrant invasion, and the corruption stemming from those who have become rich at the expense of the national interest.

🇺🇸 Previously, members attended local protests, and made efforts to inform and organize residents against their displacement. Watch a video of these actions here.

⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Censorship Claims"", ""Migration"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Migration"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1462,patriotfrontsightings,1462,2026-04-21T12:04:22+00:00,https://t.me/patriotfrontsightings/1462,2070,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Austin, Texas, Network 2
» Denver, Colorado, Network 3
» Denver, Colorado, Network 3
»  Lansing, Michigan, Network 15",-1001851441463,,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1458,patriotfrontsightings,1458,2026-04-20T15:43:27+00:00,https://t.me/patriotfrontsightings/1458,1889,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Denver, Colorado, Network 3
» Denver, Colorado, Network 3
» Nashville, Tennessee, Network 6
» Williamstown, West Virginia, Network 13",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1454,patriotfrontsightings,1454,2026-04-17T13:04:09+00:00,https://t.me/patriotfrontsightings/1454,2331,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Lebanon, Oregon, Network 21
» Nashville, Tennessee, Network 6
» Seattle, Washington, Network 21
» Seattle, Washington, Network 21",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1452,patriotfrontsightings,1452,2026-04-12T17:15:16+00:00,https://t.me/patriotfrontsightings/1452,3407,0,{},"@PatriotFrontSightings » 
Two more demonstrations were sighted on April 11th, 2026. Witnesses took images of Patriot Front demonstrations in Holland, Michigan, and Providence, Rhode Island.

⛰️ See Patriot Front's demonstration and speech on the murder of Iryna Zarutska in Charlotte, North Carolina here.

⭐️ Get Involved:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Media Criticism""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Censorship Claims"", ""Media Criticism""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1451,patriotfrontsightings,1451,2026-04-11T23:44:53+00:00,https://t.me/patriotfrontsightings/1451,17954,0,{},"@PatriotFrontSightings »
Patriot Front demonstration sighted in Saint Joseph, Michigan. Activists can be heard chanting ""Life Liberty Victory.""

🇺🇸 See why PF does demonstrations here.
⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Censorship Claims""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1447,patriotfrontsightings,1447,2026-04-09T13:02:33+00:00,https://t.me/patriotfrontsightings/1447,2644,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Philadelphia, Pennsylvania, Network 10
» Philadelphia, Pennsylvania, Network 10
» Salt Lake City, Utah, Network 5
» Washington DC, Network 9",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1446,patriotfrontsightings,1446,2026-03-24T14:33:46+00:00,https://t.me/patriotfrontsightings/1446,3996,0,{},"@PatriotFrontSightings »
🗺️ A news segment by 3 News Now discussed a banner put up by Patriot Front with the slogan 'America First.' The reporters interview employees of several NGO's in an attempt frame patriotic organizing in a negative light.

Rebecca Weiniger, a senior regional director for the Zionist ADL, said that Patriot Front’s activism is prolific. ""They have an active presence really anywhere,"" and that she's received three reports of similar signs in the area.

📍 See PF's 2025 activism report and map here.

⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Media Criticism"", ""Street Mobilization"", ""Censorship Claims"", ""Ideology""]",Media Criticism,"[""Media Criticism"", ""Street Mobilization"", ""Censorship Claims"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1442,patriotfrontsightings,1442,2026-03-18T15:15:30+00:00,https://t.me/patriotfrontsightings/1442,3724,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Burlington, Vermont, Network 7
» Denver, Colorado, Network 3
» Nashville, Tennessee, Network 6
» Virginia Beach, Virginia, Network 9",-1001851441463,,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1439,patriotfrontsightings,1439,2026-03-10T14:34:52+00:00,https://t.me/patriotfrontsightings/1439,3824,0,{},"@PatriotFrontSightings »
⛰️ A Patriot Front protest against mass immigration in Manitowoc and Sheboygan, Wisconsin sparked widespread social media discussion. The activists were sighted holding a banner with the message ""Deport Invaders."" Per the ACLED, PF has played an outsized role in protests against mass invasion across the continent.

🏹 Watch Activists deliver an address against the foreign invasion of Dearborn, Michigan here.

⭐️ Get Involved:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Censorship Claims"", ""Migration"", ""Ideology""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Migration"", ""Ideology""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1438,patriotfrontsightings,1438,2026-03-04T16:15:33+00:00,https://t.me/patriotfrontsightings/1438,4197,0,{},"@PatriotFrontSightings »
🗺️ Patriot Front posters in Smyrna, Georgia were featured on a news segment by WSB-TV 2. The anchors interview Jeff Tischauser, employee of the widely discredited SPLC. In the segment, the reporters quote law enforcement, saying that posting flyers does not break any law.

""It's a group that got on our radar because it's so active on the ground. Patriot Front members post ten times more racist propaganda across the United States than the next White Nationalist group that uses this tactic.""

🎨 Watch TR explain the purpose of activism here.

⛰️ See footage of Murrell attempt to attack a PF demonstration in Boston here.",-1001851441463,,"[""Media Criticism"", ""Censorship Claims"", ""Street Mobilization"", ""Symbols""]",Media Criticism,"[""Media Criticism"", ""Censorship Claims"", ""Street Mobilization"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1437,patriotfrontsightings,1437,2026-02-23T17:53:04+00:00,https://t.me/patriotfrontsightings/1437,3937,0,{},"@PatriotFrontSightings »
⛰️ Patriot Front was mentioned in the report ""The migration debate on the streets: Four key things to know from global data on protests"" by Armed Conflict Location & Event Data (ACLED) discussing protests in The United States. Per ACLED data, PF has played an outsized role in protests against mass immigration in the United States.

🏹 See PF's demonstration against an illegal immigration in Colony Ridge here.

⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Migration"", ""Conflict"", ""Censorship Claims""]",Street Mobilization,"[""Street Mobilization"", ""Migration"", ""Conflict"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1433,patriotfrontsightings,1433,2026-02-21T20:10:28+00:00,https://t.me/patriotfrontsightings/1433,3479,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Denver, Colorado, Network 3
» Macon, Georgia, Network 6
» Manitowoc, Wisconsin, Network 22
» New Orleans, Louisiana, Network 17",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1432,patriotfrontsightings,1432,2026-02-21T16:01:04+00:00,https://t.me/patriotfrontsightings/1432,6556,0,{},"@PatriotFrontSightings »
⛰️ Patriot Front activists were interviewed during a banner hold in Liberty Lake, Washington and explained PF's views.

After the interaction, the social media personality talked with a foreigner, Jose Ferreri, who was incensed over the patriotic display. During the discussion, the Ferreri expressed support for illegal immigration and parroted the anti-American talking point that the nation is ""stolen land.""

🇺🇸 Watch Thomas Rousseau explain the dangers of mass migration, and that certain foreigners will never be American here.",-1001851441463,,"[""Ideology"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",Ideology,"[""Ideology"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1428,patriotfrontsightings,1428,2026-02-20T20:48:29+00:00,https://t.me/patriotfrontsightings/1428,2593,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Birmingham, Alabama, Network 6
» Gainsville, Florida, Network 19
» Georgetown, Texas, Network 2
» Spokane, Washington, Network 18",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1427,patriotfrontsightings,1427,2026-02-18T16:33:04+00:00,https://t.me/patriotfrontsightings/1427,2855,0,{},"@PatriotFrontSightings »
Patriot Front's Thomas Rousseau was mentioned in a NGO article discussing a Return to the Land conference about building intentional communities. After describing the speakers as a ""veritable 'who's who' of white nationalist community builders,"" the writer descends into frantic moralizing, attempting to 'debunk' factual claims and demonize the speakers.

Further in, the article discusses Rousseau's speech. ""Rousseau discussed media attention during his talk as a way to navigate around censorship on social media, as the coverage, even when negative, serves to promote the group’s activities.""

🏹 Read the article here.

⛰️ Watch PF's latest demonstration in Dearborn here.

⭐️ Get Involved:
patriotfront.us/join",-1001851441463,,"[""Ideology"", ""Media Criticism"", ""Censorship Claims"", ""Symbols""]",Ideology,"[""Ideology"", ""Media Criticism"", ""Censorship Claims"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1423,patriotfrontsightings,1423,2026-02-16T23:32:27+00:00,https://t.me/patriotfrontsightings/1423,2457,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Austin, Texas, Network 2
» Chicago, Illinois, Network 22
» Denver, Colorado, Network 3
» Eden Prairie, Minnesota, Network 11",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1419,patriotfrontsightings,1419,2026-02-15T17:04:30+00:00,https://t.me/patriotfrontsightings/1419,2432,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Hurst, Texas, Network 1
» Minneapolis, Minnesota, Network 11
» Nashville, Tennessee, Network 6
» New Braunfels, Texas, Network 2",-1001851441463,,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1415,patriotfrontsightings,1415,2026-02-14T18:04:51+00:00,https://t.me/patriotfrontsightings/1415,2304,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Chicago, Illinois, Network 22
» Colleyville, Texas, Network 1
» Hoboken, New Jersey, Network 10
» Texas Christian University, Texas, Network 1",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1411,patriotfrontsightings,1411,2026-02-13T23:35:21+00:00,https://t.me/patriotfrontsightings/1411,2192,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Houston, Texas, Network 2
» Nashville, Tennessee, Network 6
» Saint George Island, Florida, Network 19
» San Marcos, Texas, Network 2",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1407,patriotfrontsightings,1407,2026-02-13T14:45:31+00:00,https://t.me/patriotfrontsightings/1407,2210,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Denver, Colorado, Network 3
» Greensboro, North Carolina, Network 8
» Leesburg, Virginia, Network 9
» Miami, Florida, Network 19",-1001851441463,,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Censorship Claims"", ""Media Criticism"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1403,patriotfrontsightings,1403,2026-02-12T16:15:32+00:00,https://t.me/patriotfrontsightings/1403,2206,0,{},"@PatriotFrontSightings »
🇺🇸 Patriot Front promotional material spotted in:
» Milton, Delaware, Network 9
» San Luis Obispo, California, Network 14
» Westerville, Ohio, Network 13
» Chicago, Illinois, Network 22",-1001851441463,,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",Symbols,"[""Symbols"", ""Media Criticism"", ""Censorship Claims"", ""Street Mobilization""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1402,patriotfrontsightings,1402,2026-02-08T16:33:52+00:00,https://t.me/patriotfrontsightings/1402,4215,0,{},"@PatriotFrontSightings » Video by internet personality, ""I, Hypocrite,"" reviewing a failed hit piece on Patriot Front. He contrasts the productive, charitable image created by the article with common public perception of the left.

""Normal people probably see this and say they're going to do a pretty good job on my roof and charge me a fair price... These guys have jobs, they own businesses, they have employees, they pay taxes, and they do disaster relief - EVIL, but like schizoid, white, trantifa, violent, unemployed, welfare freaks, sexual deviants - everything that the left is, that's fine, that's good actually.""

⛰️ See PF's disaster relief efforts in Central Texas here.

⭐️ Submit your application today:
patriotfront.us/join",-1001851441463,,"[""Media Criticism"", ""Censorship Claims"", ""Ideology"", ""Symbols""]",Media Criticism,"[""Media Criticism"", ""Censorship Claims"", ""Ideology"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1401,patriotfrontsightings,1401,2026-02-07T22:35:17+00:00,https://t.me/patriotfrontsightings/1401,2625,0,{},"@PatriotFrontSightings » Patriot Front activists have been sighted at a banner hold in Coeur d'Alene, Idaho.",-1001851441463,,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Censorship Claims""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1400,patriotfrontsightings,1400,2026-01-28T19:18:37+00:00,https://t.me/patriotfrontsightings/1400,2919,0,{},"@PatriotFrontNews » Activists, during 2025, completed a total of 8,171 instances of activism, averaging over 22 per day, in 49 states and the District of Columbia. 

🇺🇸 Patriot Front held its largest march to date in Kansas City, and marched through Louisville for Independence Day. In addition, two sprees of coordinated protests focused on the subjects of immigration, and ""pride"" events throughout the country. These protests took place in Utah, New Hampshire, Massachusetts, Texas, Iowa, Rhode Island, South Carolina, Pennsylvania, Colorado, and Missouri.

🪓 PF continued its years-long readiness for natural disasters with its most comprehensive deployment yet, to render aid to the communities of central Texas struck by flooding. Later in the year, a large work party was assembled in northeast Arkansas to aid in the construction of a community exclusively for those of European stock founded by the RTTL movement.

⛰️ Activists ventured to new spaces, conducting a wide reaching tour of Alaska, which included hikes, fishing, activism and the establishment of a permanent membership base. Members also climbed New Mexico's tallest peak, Mount Wheeler.

🇺🇸 PF hosted its largest and most numerous series of family and community building events this year, hosting Thanksgiving and Christmas gatherings in 18 states.

📍 Members took to the streets to respond to current events, making statements after the murder of Austin Metcalf in Frisco, Texas, delivering an address and patrolling the trains of Charlotte, North Carolina in response to the killing of Iryna Zarutska, and making PF known at various vigils and protests following the assassination of Charlie Kirk.

🇺🇸 The organization hosted its first national conference in Texas, where hundreds of members assembled to hear speeches from notable activists and organizers, participate in workshops, and learn skills critical to their role as patriots in a revolutionary cause. In addition to hosting a conference of its own, PF again sent a delegation of activists to the American Renaissance Conference to network, recruit, and distribute literature.

🗺️ Promat (red dots) was placed a total of 7,550 times in 2,845 cities, and all other forms of activism (gold triangles) constitute 621 collective instances. Each instance of promat, stencil, and sign activism is composed of at least four individual placements in a single town.

Poster Placements: 169
Banner Drops: 136
Training Meets: 86
Stencil Placements: 82
Wilderness Actions: 35
Family Events: 28
Protests: 17
Workshops: 11
Charity Actions: 10
Flyer Handouts: 9

Top 10 States:
- Virginia (792)
- Colorado (778)
- Florida (639)
- Texas (470)
- Wisconsin (356)
- Georgia (324)
- Alabama (281)
- California (267)
- Ohio (230)
- New York (219)

🇺🇸 PF expanded its efforts across the continent in 2025. Activity, membership, and community were brought to new regions. The size, number, and coordination of public assemblies increased notably. Lessons learned and tactics improved were codified and scaled to Networks nationwide. Breakthrough after breakthrough was experienced on social media, furthering the message of the organization. The ranks of the organization, and the opportunities associated with membership, have never before been greater.

🏹 See what we do, and why we do it: patriotfront.us/action/

⭐️ Get Involved:
patriotfront.us/join",-1001851441463,,"[""Street Mobilization"", ""Censorship Claims"", ""Ideology"", ""Symbols""]",Street Mobilization,"[""Street Mobilization"", ""Censorship Claims"", ""Ideology"", ""Symbols""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
patriotfrontsightings:1392,patriotfrontsightings,1392,2026-01-26T22:02:50+00:00,https://t.me/patriotfrontsightings/1392,3144,0,{},@PatriotFrontSightings » Photos taken of Patriot Front at March for Life in Washington D.C.,-1001851441463,,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Censorship Claims""]",Street Mobilization,"[""Street Mobilization"", ""Symbols"", ""Ideology"", ""Censorship Claims""]",[],,2026-06-10T09:42:02.592923+00:00,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
