id,label,chat,message_id,date,views,reaction_count,url
jungenationalisten:2549,,jungenationalisten,2549,2023-02-13T19:35:20+00:00,2294,0,https://t.me/jungenationalisten/2549
jungenationalisten:2548,"Gedenkaktion in #Wurzen, bei #Leipzig ""Wer das Weinen verlernt hat, der lernt es wieder beim Untergang Dresdens."" Gerhar",jungenationalisten,2548,2023-02-13T19:35:19+00:00,2274,0,https://t.me/jungenationalisten/2548
jungenationalisten:2540,"Dresden-Gedenken 2023 ____ ✅ Folgt ""Dresden Gedenken 2023“ ➡️ Auf Instagram ➡️ Auf Facebook www.dresden-gedenken.info ✉️",jungenationalisten,2540,2023-02-12T20:28:48+00:00,1820,0,https://t.me/jungenationalisten/2540
jungenationalisten:2539,Dresden-Gedenken 2023  Über 1.000 Teilnehmer fanden sich zum diesjährigen Dresden-Gedenken ein. Sie kamen aus allen Teil,jungenationalisten,2539,2023-02-12T18:42:49+00:00,1546,0,https://t.me/jungenationalisten/2539
jungenationalisten:2538,,jungenationalisten,2538,2023-02-12T13:32:05+00:00,4834,0,https://t.me/jungenationalisten/2538
jungenationalisten:2537,,jungenationalisten,2537,2023-02-12T13:32:05+00:00,4814,0,https://t.me/jungenationalisten/2537
jungenationalisten:2536,,jungenationalisten,2536,2023-02-12T13:32:05+00:00,4786,0,https://t.me/jungenationalisten/2536
jungenationalisten:2535,"Dresden-Gedenken 2023  Als nationalistische Jugend ist es für uns selbstverständlich, dass wir uns an dem jährlichen Ged",jungenationalisten,2535,2023-02-12T13:32:05+00:00,4554,0,https://t.me/jungenationalisten/2535
jungenationalisten:2530,,jungenationalisten,2530,2023-02-11T17:03:25+00:00,2047,0,https://t.me/jungenationalisten/2530
jungenationalisten:2529,,jungenationalisten,2529,2023-02-11T17:03:24+00:00,2027,0,https://t.me/jungenationalisten/2529
jungenationalisten:2528,Impressionen aus Dresden: @jungenationalisten 🇩🇪   Die Abschlusskundgebung mit Feierstunde beginnt jeden Augenblick.   M,jungenationalisten,2528,2023-02-11T17:03:24+00:00,1971,0,https://t.me/jungenationalisten/2528
jungenationalisten:2527,Kleiner Eindruck aus Dresden:  Der Aufzug bewegt sich weiter und biegt in die Helga-Lindner-Str. ein. Geordnetes und dis,jungenationalisten,2527,2023-02-11T16:06:44+00:00,1979,0,https://t.me/jungenationalisten/2527
jungenationalisten:2526,Kleiner Eindruck aus Dresden:  Der Aufzug bewegt sich weiter und biegt in die Helga-Lindner-Str. ein. Geordnetes und dis,jungenationalisten,2526,2023-02-11T16:06:17+00:00,2881,0,https://t.me/jungenationalisten/2526
jungenationalisten:2523,Wir berichten heute aus Dresden:  https://twitter.com/JNDeutschland/status/1624395370586308611,jungenationalisten,2523,2023-02-11T14:05:38+00:00,1858,0,https://t.me/jungenationalisten/2523
jungenationalisten:2522,,jungenationalisten,2522,2023-02-10T12:39:34+00:00,1544,0,https://t.me/jungenationalisten/2522
jungenationalisten:2521,,jungenationalisten,2521,2023-02-10T12:39:34+00:00,1517,0,https://t.me/jungenationalisten/2521
jungenationalisten:2520,"Nach dem Mordversuch in Erfurt im Januar, hat die Polizei nun weitere Phantombilder veröffentlicht.  https://www.pressep",jungenationalisten,2520,2023-02-10T12:39:34+00:00,1519,0,https://t.me/jungenationalisten/2520
jungenationalisten:2519,"(DE)  Hier spricht Dresden!  Liebe Freunde, Kameraden und Unterstützer!  Morgen findet unser Gedenkmarsch mit einer würd",jungenationalisten,2519,2023-02-10T05:08:33+00:00,1254,0,https://t.me/jungenationalisten/2519
jungenationalisten:2518,"(DE)  Hier spricht Dresden!  Liebe Freunde, Kameraden und Unterstützer!  Am Sonnabend führen wir unser Dresden-Gedenken ",jungenationalisten,2518,2023-02-09T19:17:38+00:00,1307,0,https://t.me/jungenationalisten/2518
jungenationalisten:2517,Aktionsvideo: Dresden 1945 - Mord verjährt nicht!  https://t.me/jungenationalisten 🇩🇪   In der Nacht vom 13. zum 14. Feb,jungenationalisten,2517,2023-02-07T11:11:15+00:00,9282,0,https://t.me/jungenationalisten/2517
jungenationalisten:2516,(DE)  Hier spricht Dresden!  Mit diesem Kurzfilm wollen wir alle bisher Unentschlossenen erreichen.   Wenn Du noch einen,jungenationalisten,2516,2023-02-06T21:23:03+00:00,1365,0,https://t.me/jungenationalisten/2516
jungenationalisten:2515,,jungenationalisten,2515,2023-02-05T10:46:29+00:00,3105,0,https://t.me/jungenationalisten/2515
jungenationalisten:2514,,jungenationalisten,2514,2023-02-05T10:46:29+00:00,3083,0,https://t.me/jungenationalisten/2514
jungenationalisten:2513,"Der 78. Jahrestag der Bombardierung Dresdens rückt näher. Wir nahmen dies gestern zum Anlass, um vor der Dresdner Frauen",jungenationalisten,2513,2023-02-05T10:46:29+00:00,2883,0,https://t.me/jungenationalisten/2513
jungenationalisten:2509,"Der Appell - Folge 16 - Zivilisation   Stillgestanden! - Die Augen zur Fahne rechts!   Wir freuen uns darüber, euch heut",jungenationalisten,2509,2023-02-05T08:08:45+00:00,1664,0,https://t.me/jungenationalisten/2509
jungenationalisten:2508,Grundlagen eines Fluchtrucksacks. Demnächst geht es mit den Praxisvideos zum Thema los. Teilen und verbreiten gewünscht ,jungenationalisten,2508,2023-02-05T07:13:21+00:00,1414,0,https://t.me/jungenationalisten/2508
jungenationalisten:2507,,jungenationalisten,2507,2023-02-04T18:35:39+00:00,1585,0,https://t.me/jungenationalisten/2507
jungenationalisten:2506,,jungenationalisten,2506,2023-02-04T18:35:39+00:00,1579,0,https://t.me/jungenationalisten/2506
jungenationalisten:2505,Als nationalistische Jugendbewegung sind wir europaweit mit gleichgesinnten Gruppen vernetzt. Im Januar führte ein Besuc,jungenationalisten,2505,2023-02-04T18:35:39+00:00,1524,0,https://t.me/jungenationalisten/2505
jungenationalisten:2501,"⚖💥 N.S. Heute-Prozess   Urteil: 12 Monate auf Bewährung, wovon drei Monate wegen der langen Verfahrensdauer als verbüßt ",jungenationalisten,2501,2023-02-03T11:25:19+00:00,1462,0,https://t.me/jungenationalisten/2501
jungenationalisten:2500,,jungenationalisten,2500,2023-02-01T20:17:05+00:00,0,0,https://t.me/jungenationalisten/2500
jungenationalisten:2499,"(DE)  Hier spricht Dresden!  Das diesjährige Dresden-Gedenken findet am Sonnabend, den 11.02.2023 statt.  Dem preußische",jungenationalisten,2499,2023-02-01T19:22:07+00:00,1541,0,https://t.me/jungenationalisten/2499
jungenationalisten:2497,"""Eine Lüge ist wie ein Schneeball. Je länger man ihn wälzt, umso größer wird er."" / M. Luther  Sachsen-Anhalts Jugend zu",jungenationalisten,2497,2023-01-31T14:33:27+00:00,3155,0,https://t.me/jungenationalisten/2497
jungenationalisten:2496,"- Material für Aktivisten-📢  Alle Bestellungen, die auch bis heute bezahlt wurden, kommen nächste Woche bei euch an.   V",jungenationalisten,2496,2023-01-30T19:16:58+00:00,1728,0,https://t.me/jungenationalisten/2496
jungenationalisten:2495,Rechtsschulung in Sachsen - mit Michael Brück! @jungenationalisten 🇩🇪  Unser Kampf um unsere Zukunft kann nur dann erfol,jungenationalisten,2495,2023-01-30T15:39:19+00:00,2352,0,https://t.me/jungenationalisten/2495
jungenationalisten:2494,,jungenationalisten,2494,2023-01-30T10:10:10+00:00,4186,0,https://t.me/jungenationalisten/2494
jungenationalisten:2493,Heute denken wir an die über 9000 deutschen Opfer der größten zivilen Schiffskatastrophe der Menschheitsgeschichte. @jun,jungenationalisten,2493,2023-01-30T10:10:10+00:00,4162,0,https://t.me/jungenationalisten/2493
jungenationalisten:2492,,jungenationalisten,2492,2023-01-29T17:04:31+00:00,1707,0,https://t.me/jungenationalisten/2492
jungenationalisten:2491,,jungenationalisten,2491,2023-01-29T17:04:31+00:00,1693,0,https://t.me/jungenationalisten/2491
jungenationalisten:2490,,jungenationalisten,2490,2023-01-29T17:04:31+00:00,1619,0,https://t.me/jungenationalisten/2490
jungenationalisten:2489,,jungenationalisten,2489,2023-01-29T17:04:31+00:00,1618,0,https://t.me/jungenationalisten/2489
jungenationalisten:2488,Wenn Deutschland wankt - wir halten stand!  Mit einem erfolgreichen Schulungstag sind wir in das neue Jahr gestartet.  D,jungenationalisten,2488,2023-01-29T17:04:31+00:00,1602,0,https://t.me/jungenationalisten/2488
jungenationalisten:2487,"Brokstedt, Schleswig-Holstein  @jungenationalisten 🇩🇪  Erneut haben die Einwanderungsfanatiker den Tod von zwei jungen M",jungenationalisten,2487,2023-01-29T11:08:12+00:00,9780,0,https://t.me/jungenationalisten/2487
jungenationalisten:2486,,jungenationalisten,2486,2023-01-28T18:51:30+00:00,3750,0,https://t.me/jungenationalisten/2486
jungenationalisten:2485,,jungenationalisten,2485,2023-01-28T18:51:30+00:00,3735,0,https://t.me/jungenationalisten/2485
jungenationalisten:2484,Rechtsschulung mit Michael Brück !  @jungenationalisten 🇩🇪   Die JN Nordsachsen lud heute zu einer Rechtschulung mit dem,jungenationalisten,2484,2023-01-28T18:51:30+00:00,3595,0,https://t.me/jungenationalisten/2484
jungenationalisten:2483,"Flugblatt: „Trugbilder unseres Geldsystems!“  Stellen wir uns einmal vor, der Friseur will in Brot und Wurstwaren bezahl",jungenationalisten,2483,2023-01-25T11:19:06+00:00,2021,0,https://t.me/jungenationalisten/2483
jungenationalisten:2482,"Deutschland und Thüringen brauchen Dich!  Werde Teil der größten und ältesten Jugendorganisation ""Junge Nationalisten"" u",jungenationalisten,2482,2023-01-24T11:00:37+00:00,2084,0,https://t.me/jungenationalisten/2482
jungenationalisten:2481,Trugbilder unseres Geldsystems @jungenationalisten 🇩🇪  Wie entsteht Geld?  Welcher Wert steckt hinter der Geldmenge und ,jungenationalisten,2481,2023-01-22T10:21:23+00:00,9730,0,https://t.me/jungenationalisten/2481
jungenationalisten:2479,Solidarität ist unsere Waffe!  Flagge zeigen für das Dresden Gedenken! Professionell hergestellter Anstecker. Die erwirt,jungenationalisten,2479,2023-01-21T15:11:07+00:00,1933,0,https://t.me/jungenationalisten/2479
jungenationalisten:2478,Jugend und Heimat-Stammtisch in Lauchhammer am 03.02.  Wann? Jeden 1.Freitag im Monat. Treffpunkt der Jugend 18:00 Uhr  ,jungenationalisten,2478,2023-01-19T16:22:31+00:00,2065,0,https://t.me/jungenationalisten/2478
jungenationalisten:2477,Greta-Show: Fake-Festnahme in Lützerath und was bleibt sind viele Fragen!?  Die angebliche Verhaftung ist aber nichts we,jungenationalisten,2477,2023-01-19T09:45:32+00:00,1870,0,https://t.me/jungenationalisten/2477
jungenationalisten:2476,"Die Reaktionen auf die Ausländerkrawalle in der Silvesternacht, bei der Migranten erneut neben Polizisten und Feuerwehrm",jungenationalisten,2476,2023-01-18T12:23:24+00:00,3129,0,https://t.me/jungenationalisten/2476
jungenationalisten:2475,Wie wäre es mit einem General als Verteidigungsminister? @jungenationalisten 🇩🇪  Nachdem die Omi Lambrecht eingeschnappt,jungenationalisten,2475,2023-01-17T13:02:34+00:00,6092,0,https://t.me/jungenationalisten/2475
jungenationalisten:2474,Benjamin Gruhn beim Neujahrsempfang in Hessen. @jungenationalisten 🇩🇪  https://youtu.be/KqmId2s5Ihw,jungenationalisten,2474,2023-01-16T19:23:18+00:00,2002,0,https://t.me/jungenationalisten/2474
jungenationalisten:2473,🔥 Nur auf Telegram  Kaliber D3B - Folge 10: Kommentar zu Khanis Rassenkriegserklärung  Die gesellschaftlichen Risse in d,jungenationalisten,2473,2023-01-15T12:12:59+00:00,1845,0,https://t.me/jungenationalisten/2473
jungenationalisten:2472,Das Schicksal von Dresden bleibt unvergessen!  Ein schöner Schnappschuss aus Moritzburg erreichte uns eben! Eure Bestell,jungenationalisten,2472,2023-01-14T18:42:48+00:00,1756,0,https://t.me/jungenationalisten/2472
jungenationalisten:2471,,jungenationalisten,2471,2023-01-13T17:50:39+00:00,3899,0,https://t.me/jungenationalisten/2471
jungenationalisten:2470,Angriffsvideo und Phantombild zu dem linken Mordversuch auf 2 Nationalisten in Erfurt gestern. @jungenationalisten 🇩🇪  D,jungenationalisten,2470,2023-01-13T17:50:39+00:00,3853,0,https://t.me/jungenationalisten/2470
jungenationalisten:2467,Die neue Ausgabe unseres Mitgliederheft JN-Intern ist frisch gedruckt und auf dem Weg zu unseren Mitgliedern und Unterst,jungenationalisten,2467,2023-01-13T07:51:24+00:00,1963,0,https://t.me/jungenationalisten/2467
jungenationalisten:2466,Antifa-Angriff mit Axt und Totschlägern auf Erfurter Nationalisten!  Die Angriffe gehen weiter! Die neuerlichen Vorfälle,jungenationalisten,2466,2023-01-12T11:29:55+00:00,1878,0,https://t.me/jungenationalisten/2466
jungenationalisten:2465,"Heute fand das erste Arbeitstreffen zwischen dem neu gegründeten Kreisverband Dortmund, dem Landesvorsitzenden von NRW u",jungenationalisten,2465,2023-01-12T06:42:15+00:00,1501,0,https://t.me/jungenationalisten/2465
jungenationalisten:2464,Was steckt hinter der Volksmusik? @jungenationalisten 🇩🇪  Volksmusik erzählt die emotionale Geschichte unserer Vorfahren,jungenationalisten,2464,2023-01-09T16:15:01+00:00,5140,0,https://t.me/jungenationalisten/2464
jungenationalisten:2463,Hier noch einmal das Video unserer IG Musik direkt auf Telegram:,jungenationalisten,2463,2023-01-09T16:12:45+00:00,1878,0,https://t.me/jungenationalisten/2463
jungenationalisten:2462,"Aufkleber und Flugblätter ab heute bestellbar!   Aus Anlass des 78. Jahrestages der Zerstörung Dresdens, kannst Du hier ",jungenationalisten,2462,2023-01-09T11:52:21+00:00,1686,0,https://t.me/jungenationalisten/2462
jungenationalisten:2461,"Der Appell - Folge 14 - Politik:  Stillgestanden! - Die Augen zur Fahne rechts!   Wir freuen uns darüber, euch heute zur",jungenationalisten,2461,2023-01-08T18:43:04+00:00,1650,0,https://t.me/jungenationalisten/2461
jungenationalisten:2460,Das Material zum Dresden-Gedenken in Kürze hier erhältlich!  Auch im Jahr 2023 wird es ein würdiges und ehrenvolles Gede,jungenationalisten,2460,2023-01-08T10:46:43+00:00,1334,0,https://t.me/jungenationalisten/2460
jungenationalisten:2458,Was steckt hinter der Volksmusik? Unser neues Video: https://youtu.be/95QgGijq5m8  Volksmusik erzählt die emotionale Ges,jungenationalisten,2458,2023-01-07T09:37:15+00:00,4821,0,https://t.me/jungenationalisten/2458
jungenationalisten:2457,,jungenationalisten,2457,2023-01-05T11:05:17+00:00,5092,0,https://t.me/jungenationalisten/2457
jungenationalisten:2456,,jungenationalisten,2456,2023-01-05T11:05:16+00:00,5076,0,https://t.me/jungenationalisten/2456
jungenationalisten:2455,,jungenationalisten,2455,2023-01-05T11:05:16+00:00,5046,0,https://t.me/jungenationalisten/2455
jungenationalisten:2454,Flugblattverteilung in Mittelsachsen: Wieder einmal mehr stellt man uns vor vollendete Tatsachen! @jungenationalisten 🇩🇪,jungenationalisten,2454,2023-01-05T11:05:16+00:00,4666,0,https://t.me/jungenationalisten/2454
jungenationalisten:2453,"Gute Vorsätze für das neue Jahr? @jungenationalisten 🇩🇪  Immer wieder erreichen uns Zuschriften von jungen Deutschen, di",jungenationalisten,2453,2023-01-04T12:02:35+00:00,5828,0,https://t.me/jungenationalisten/2453
jungenationalisten:2452,,jungenationalisten,2452,2023-01-04T06:39:35+00:00,0,0,https://t.me/jungenationalisten/2452
jungenationalisten:2451,"JN Leitthema 2023: Freiheitskämpfer – damals wie heute!  Von Freikorps, Bauern- und Befreiungskriegen @jungenationaliste",jungenationalisten,2451,2023-01-03T10:06:39+00:00,11452,0,https://t.me/jungenationalisten/2451
jungenationalisten:2447,📚 N.S. Heute #33 erscheint Anfang Januar - bitte jetzt vorbestellen!  ▪️Leitthema: Der N.S. Heute-Prozess vor dem LG Dor,jungenationalisten,2447,2022-12-29T09:00:41+00:00,2352,0,https://t.me/jungenationalisten/2447
jungenationalisten:2446,"💥 Hiermit präsentieren wir Euch ""wie gesagt"" Folge 9 - Jugend im Belfast der BRD - im Gespräch mit Thorsten Heise 🎥  In ",jungenationalisten,2446,2022-12-28T19:10:05+00:00,1977,0,https://t.me/jungenationalisten/2446
jungenationalisten:2445,"3 Lieder zur Weihnacht  Der Jahreslauf nimmt sein Ende, für dieser dunkle und besinnlichen Jahreszeit gibt es aber hinge",jungenationalisten,2445,2022-12-26T19:45:32+00:00,1919,0,https://t.me/jungenationalisten/2445
jungenationalisten:2444,"Der Appell - Folge 13 - Das Julfest  Stillgestanden! - Die Augen zur Fahne rechts!   Wir freuen uns darüber, euch heute ",jungenationalisten,2444,2022-12-24T18:58:26+00:00,1751,0,https://t.me/jungenationalisten/2444
jungenationalisten:2443,,jungenationalisten,2443,2022-12-24T16:17:10+00:00,1696,0,https://t.me/jungenationalisten/2443
jungenationalisten:2442,,jungenationalisten,2442,2022-12-24T16:17:10+00:00,1693,0,https://t.me/jungenationalisten/2442
jungenationalisten:2441,"Brandenburg: Wir schenken ein Lächeln!   Wir konnten am heutigen Tag, an 4 Kinderheimen ein Lächeln in die Gesichter der",jungenationalisten,2441,2022-12-24T16:17:09+00:00,1691,0,https://t.me/jungenationalisten/2441
jungenationalisten:2440,Wir wünschen besinnliche Festtage! @jungenationalisten 🇩🇪  In der heutigen Zeit ist Weihnachten leider oft zu einem rein,jungenationalisten,2440,2022-12-24T11:31:08+00:00,1650,1,https://t.me/jungenationalisten/2440
jungenationalisten:2439,"Mit unserer Reihe „Das Buch zur Hand“ wollen wir das Augenmerk auf sinnvolle, ganzheitliche Gegenwartsliteratur lenken u",jungenationalisten,2439,2022-12-23T14:34:30+00:00,1687,0,https://t.me/jungenationalisten/2439
jungenationalisten:2438,,jungenationalisten,2438,2022-12-22T17:13:53+00:00,1751,0,https://t.me/jungenationalisten/2438
jungenationalisten:2437,,jungenationalisten,2437,2022-12-22T17:13:53+00:00,1735,0,https://t.me/jungenationalisten/2437
jungenationalisten:2436,,jungenationalisten,2436,2022-12-22T17:13:53+00:00,1680,0,https://t.me/jungenationalisten/2436
jungenationalisten:2435,"Wintersonnenwende 2022 @jungenationalisten 🇩🇪 Auch in diesem Jahr kamen wir auf dem Heimathof in Eschede zusammen, um ge",jungenationalisten,2435,2022-12-22T17:13:53+00:00,1568,0,https://t.me/jungenationalisten/2435
jungenationalisten:2430,"Wenn du fühlst… @jungenationalisten 🇩🇪   Still, in Dunkelheit gehüllt, liegt die weite Hügellandschaft. Aus der Ferne bl",jungenationalisten,2430,2022-12-21T16:28:25+00:00,3240,0,https://t.me/jungenationalisten/2430
jungenationalisten:2429,"## Achtung: Tatverdächtiger Afrikaner festgenommen ## Wir danken allen Braunschweigern, die sich an der Suche nach dem K",jungenationalisten,2429,2022-12-20T12:48:22+00:00,2842,0,https://t.me/jungenationalisten/2429
jungenationalisten:2418,Passend dazu aus unserem JN-Archiv: Vor 2 Jahren hieß es in Hamburg:  Familie statt Konsum! @jungenationalisten 🇩🇪,jungenationalisten,2418,2022-12-18T13:20:41+00:00,2154,0,https://t.me/jungenationalisten/2418
jungenationalisten:2417,"🎄🕯 Wir brauchen Bräuche. Sie stiften Sinn, geben Orientierung und schaffen Gemeinschaft. Deshalb beleuchten wir den Ursp",jungenationalisten,2417,2022-12-18T10:02:32+00:00,1767,0,https://t.me/jungenationalisten/2417
jungenationalisten:2416,Jahresabschluss in Pommern💪🏻 @jungenationalisten 🇩🇪  Wir blicken auf Erfolge in Bezug auf den Aufbau unserer Jugendarbei,jungenationalisten,2416,2022-12-18T07:21:11+00:00,1679,0,https://t.me/jungenationalisten/2416
jungenationalisten:2415,"Zeitenwende! 🔥   Auch in diesem Jahr haben wir uns zusammengefunden, um gemeinsam die Wintersonnenwende zu feiern.   Die",jungenationalisten,2415,2022-12-17T18:18:36+00:00,4134,0,https://t.me/jungenationalisten/2415
jungenationalisten:2414,"Vergesst nicht unsere Gefangenen!  „Ja, jede Zeile, jede Karte spendet Trost und Kraft, besonders in diesen Zeiten des I",jungenationalisten,2414,2022-12-16T14:13:33+00:00,1452,0,https://t.me/jungenationalisten/2414
jungenationalisten:2413,,jungenationalisten,2413,2022-12-15T12:57:17+00:00,0,0,https://t.me/jungenationalisten/2413
jungenationalisten:2412,Kleiner Schnappschuss vom 2. DS-Netzwerktag vergangenes Wochenende in Brandenburg. Unser Vorsitzender Sebastian Weigler ,jungenationalisten,2412,2022-12-15T12:55:17+00:00,2345,0,https://t.me/jungenationalisten/2412
jungenationalisten:2411,Am Sonnabend geht's los.  Thema des 1. virtuellen Schülersprecher.info Stammtisches ist das Thema 'Überfremdung'.  Wie i,jungenationalisten,2411,2022-12-15T10:52:13+00:00,1576,0,https://t.me/jungenationalisten/2411
jungenationalisten:2410,,jungenationalisten,2410,2022-12-13T09:01:19+00:00,1652,0,https://t.me/jungenationalisten/2410
jungenationalisten:2409,,jungenationalisten,2409,2022-12-13T09:01:19+00:00,1632,0,https://t.me/jungenationalisten/2409
jungenationalisten:2408,"𝗔𝗱𝘃𝗲𝗻𝘁𝘀𝗸𝗮𝗹𝗲𝗻𝗱𝗲𝗿 Türchen 13🔖🎅🏼  𝗭𝘂 𝗴𝗲𝘄𝗶𝗻𝗻𝗲𝗻 𝗴𝗶𝗯𝘁 𝗲𝘀: 2x JN-Paket [Aufkleber, Flugblätter uvm] 1x Tasse, JN-Handtuch,Pfeff",jungenationalisten,2408,2022-12-13T09:01:19+00:00,1636,0,https://t.me/jungenationalisten/2408
jungenationalisten:2407,,jungenationalisten,2407,2022-12-12T10:02:06+00:00,4464,0,https://t.me/jungenationalisten/2407
jungenationalisten:2406,,jungenationalisten,2406,2022-12-12T10:02:05+00:00,4453,0,https://t.me/jungenationalisten/2406
jungenationalisten:2405,"Flugblattverteilung in #Illerkirchberg Eritreer sticht Schulmädchen nieder  - wir fordern:  Abschiebungen, sichere Grenz",jungenationalisten,2405,2022-12-12T10:02:05+00:00,4186,0,https://t.me/jungenationalisten/2405
jungenationalisten:2401,"Der Konsum zu Weihnachten überschattet die tiefsinnigeren Wünsche, die uns langfristig sowohl als Menschen als auch als ",jungenationalisten,2401,2022-12-11T18:17:42+00:00,5296,0,https://t.me/jungenationalisten/2401
jungenationalisten:2400,Der Appell - Folge 12 - Nationalismus und Chauvinismus   Stillgestanden! - Die Augen zur Fahne rechts!   Wir freuen uns ,jungenationalisten,2400,2022-12-11T08:35:03+00:00,1419,0,https://t.me/jungenationalisten/2400
jungenationalisten:2399,"Hier geht es am Sonnabend, 10. Dezember, ab 14.15 Uhr zum Livestream: ➡️ https://www.youtube.com/watch?v=67qt0Jq8ySo",jungenationalisten,2399,2022-12-10T09:13:33+00:00,1379,0,https://t.me/jungenationalisten/2399
jungenationalisten:2398,Veranstaltungshinweis für den norddeutschen Raum:  In gewohnt traditioneller Manier wird auch zum Jahresende die Sonnenw,jungenationalisten,2398,2022-12-07T18:48:27+00:00,3286,0,https://t.me/jungenationalisten/2398
jungenationalisten:2397,,jungenationalisten,2397,2022-12-05T07:46:44+00:00,1989,0,https://t.me/jungenationalisten/2397
jungenationalisten:2396,,jungenationalisten,2396,2022-12-05T07:46:44+00:00,1990,0,https://t.me/jungenationalisten/2396
jungenationalisten:2395,Flugblattverteilung Hannover @jungenationalisten 🇩🇪  Vergangene Woche kam es durch unsere Aktivisten in Hannover zu eine,jungenationalisten,2395,2022-12-05T07:46:44+00:00,1979,0,https://t.me/jungenationalisten/2395
jungenationalisten:2392,🔘 Frank Kraemer im Gespräch [Indogermanen und Arier] Teil1  Indogermanen und Arier haben tiefe Fußstapfen in der Geschic,jungenationalisten,2392,2022-12-04T08:12:48+00:00,1924,0,https://t.me/jungenationalisten/2392
jungenationalisten:2391,"Vorbestellung ab heute möglich: JN Fleecejacke – für Mitglieder!   Wie in den letzten Wochen angekündigt, könnt ihr ab h",jungenationalisten,2391,2022-12-02T11:05:03+00:00,1769,0,https://t.me/jungenationalisten/2391
jungenationalisten:2390,💪🏻 Und jetzt noch ein weiterer Höhepunkt oben drauf:   Am 10. Dezember findet der 2. DS-Netzwerktag in Brandenburg statt,jungenationalisten,2390,2022-12-01T08:34:54+00:00,1512,0,https://t.me/jungenationalisten/2390
jungenationalisten:2389,💥 UNTERSTÜTZEN & VERBREITEN!  Der bekannte Liedermacher Renitenz zeigt sich solidarisch mit der Bürgerrechtlerin Ursula ,jungenationalisten,2389,2022-11-30T08:59:12+00:00,1317,0,https://t.me/jungenationalisten/2389
jungenationalisten:2388,Jugend und Heimat-Stammtisch in Lauchhammer @jungenationalisten 🇩🇪  Wann? Jeder 1.Freitag im Monat. Treffpunkt der Jugen,jungenationalisten,2388,2022-11-28T16:18:29+00:00,1827,0,https://t.me/jungenationalisten/2388
jungenationalisten:2387,"Jugendbewegung – Seit 1969 (Hemd)  Da in den letzten Wochen vermehrt die Frage aufkam, ab wann es dieses schöne T-Hemd w",jungenationalisten,2387,2022-11-28T13:33:08+00:00,1546,0,https://t.me/jungenationalisten/2387
jungenationalisten:2386,DE  Hier ist Dresden!  Liebe Freunde und Unterstützer!  Auch im Jahr 2023 werden wir ein würdiges und ehrenvolles Gedenk,jungenationalisten,2386,2022-11-27T07:03:41+00:00,1404,0,https://t.me/jungenationalisten/2386
jungenationalisten:2385,Macher suchen Macher - Info-Veranstaltung in NRW @jungenationalisten 🇩🇪  Nachdem sich erneut Interessierte in Nordrhein-,jungenationalisten,2385,2022-11-26T10:16:27+00:00,2885,0,https://t.me/jungenationalisten/2385
jungenationalisten:2384,JN-Veranstaltung im Ruhrgebiet durchgeführt. Stützpunktgründung in Planung  Am 25.11.2022 führte die Jugendorganisation ,jungenationalisten,2384,2022-11-26T10:16:01+00:00,1430,0,https://t.me/jungenationalisten/2384
jungenationalisten:2383,,jungenationalisten,2383,2022-11-26T10:16:01+00:00,1418,0,https://t.me/jungenationalisten/2383
jungenationalisten:2382,"⚔️Ahnenkult - Hemd 🥾   DIE AHNEN IM HERZEN, DIE ZUKUNFT IM SINN!  Sportlich, qualitativ, elegant und das nicht nur zum w",jungenationalisten,2382,2022-11-24T12:42:19+00:00,1562,0,https://t.me/jungenationalisten/2382
jungenationalisten:2380,,jungenationalisten,2380,2022-11-22T15:31:49+00:00,4516,0,https://t.me/jungenationalisten/2380
jungenationalisten:2379,,jungenationalisten,2379,2022-11-22T15:31:49+00:00,4504,0,https://t.me/jungenationalisten/2379
jungenationalisten:2378,,jungenationalisten,2378,2022-11-22T15:31:49+00:00,4471,0,https://t.me/jungenationalisten/2378
jungenationalisten:2377,,jungenationalisten,2377,2022-11-22T15:31:49+00:00,4165,0,https://t.me/jungenationalisten/2377
jungenationalisten:2376,,jungenationalisten,2376,2022-11-22T15:31:49+00:00,4161,0,https://t.me/jungenationalisten/2376
jungenationalisten:2374,Strategisches Führungskräftetreffen @jungenationalisten 🇩🇪 Der Einladung des Bundesvorstandes folgte die Mehrheit unsere,jungenationalisten,2374,2022-11-22T15:31:48+00:00,4094,0,https://t.me/jungenationalisten/2374
jungenationalisten:2366,"Noch peinlicher, als die westliche BLM-FfF-LGBTQ+ Hypermoral ist nur die Erkenntnis, dass niemand bereit ist, auch nur d",jungenationalisten,2366,2022-11-21T19:51:45+00:00,1856,0,https://t.me/jungenationalisten/2366
jungenationalisten:2364,Denn bei uns zählen die Taten und der Opfermut!  Wir sind jung und voller Ideale! Genau wie ihr? Und wir wollen eine Zuk,jungenationalisten,2364,2022-11-21T10:48:48+00:00,1535,0,https://t.me/jungenationalisten/2364
jungenationalisten:2363,🕯️ Udo Walendy 🕯️   Mit 95 Jahren wurde der Dissident und deutsche Freiheitskämpfer Udo Walendy zur großen Armee abberuf,jungenationalisten,2363,2022-11-17T17:12:10+00:00,1866,0,https://t.me/jungenationalisten/2363
jungenationalisten:2362,Prozessposse gegen Sascha K.? Ich berichte aus Dortmund!  (Bildung kommt gleich)   👨‍🏫,jungenationalisten,2362,2022-11-17T08:11:59+00:00,1726,0,https://t.me/jungenationalisten/2362
